id,region,subregion,country,location,lat,lon,year,depth,severity_code,bleaching_severity,coral_family,coral_species,percentage_affected,mortality_code,mortality,water_temperature,source,country_code
590,Asia,South Asia,Maldives,Ari Atoll,3.8756,72.8433,1998,,3,High,Mixed,"Acropora, Pocillopora, Millepora, sea anemones",,Unknown,,31,"Edwards, A.J., Clark, S., Zahir, H., Rajasuriya, A., Naseer, A. and Rubens, J. 2001. Coral Bleaching and Mortality on Artificial and Natural Reefs in Maldives in 1998, Sea Surface Temperature Anomalies and Initial Recovery. Mar Poll Bull. 42(1):7-17",MDV
591,Asia,South Asia,Maldives,North Nilandhe,3.2333,72.9333,1998,,3,High,Mixed,"Acropora, Pocillopora, Millepora, sea anemones",,Unknown,,31,"Edwards, A.J., Clark, S., Zahir, H., Rajasuriya, A., Naseer, A. and Rubens, J. 2001. Coral Bleaching and Mortality on Artificial and Natural Reefs in Maldives in 1998, Sea Surface Temperature Anomalies and Initial Recovery. Mar Poll Bull. 42(1):7-18",MDV
592,Asia,South Asia,Maldives,"Bandos Island, North Male Atoll",4.2833,73.4667,1998,20m,3,High,,,,Unknown,37.3,32,"Edwards, A.J., Clark, S., Zahir, H., Rajasuriya, A., Naseer, A. and Rubens, J. 2001. Coral Bleaching and Mortality on Artificial and Natural Reefs in Maldives in 1998, Sea Surface Temperature Anomalies and Initial Recovery. Mar Poll Bull. 42(1):7-19",MDV
593,Asia,South Asia,Maldives,Artificial Reef Structure 2.4km nw of the capital Male,4.1667,73.5,1998,0.8-1.5m,3,High,Mixed,"Pocillopora, Acropora, Porites, Pavona",,High,31,31,"Edwards, A.J., Clark, S., Zahir, H., Rajasuriya, A., Naseer, A. and Rubens, J. 2001. Coral Bleaching and Mortality on Artificial and Natural Reefs in Maldives in 1998, Sea Surface Temperature Anomalies and Initial Recovery. Mar Poll Bull. 42(1):7-20",MDV
594,Asia,South Asia,Maldives,"Thuvaru, Mulakatholu Atoll",3,73.5,1998,3-10m,3,High,,,,Medium,28.1,31,"Edwards, A.J., Clark, S., Zahir, H., Rajasuriya, A., Naseer, A. and Rubens, J. 2001. Coral Bleaching and Mortality on Artificial and Natural Reefs in Maldives in 1998, Sea Surface Temperature Anomalies and Initial Recovery. Mar Poll Bull. 42(1):7-21",MDV
595,Asia,South Asia,Maldives,"Maduvvari, Mulakatholu Atoll",5.0167,72.9167,1998,3-10m,3,High,,,,Medium,53.8,31,"Edwards, A.J., Clark, S., Zahir, H., Rajasuriya, A., Naseer, A. and Rubens, J. 2001. Coral Bleaching and Mortality on Artificial and Natural Reefs in Maldives in 1998, Sea Surface Temperature Anomalies and Initial Recovery. Mar Poll Bull. 42(1):7-22",MDV
596,Africa,Eastern Africa,Tanzania,"Tutia Reef, Mafia Island Marine Park",-7.6667,40.6667,1998,3m,3,High,Acroporidae,Acropora,,High,4,3,"Lindahl, U., Ohman, M.C. and Schelten, C.K. 2001. The 1997/1998 Mass Mortality of Corals: Effects on Fish Communities on a Tanzanian Coral Reef. Marine Pollution Bulletin. 42(2):127-131",TZA
597,Africa,Eastern Africa,South Africa,Sodwana,-27.5333,32.6833,1998,,1,Low,,,,No Mortality,,,"Goreau,T. and McClanahan, T. 2000. Conservation of Coral Reefs after the 1998 Global Bleaching Event. Conservation Biology. 14(1):5-15",ZAF
598,Africa,Southwest Indian Ocean,Madagascar,Masoala,-15.9833,50.1667,1998,,2,Medium,,,,Medium,26,,"Goreau,T. and McClanahan, T. 2000. Conservation of Coral Reefs after the 1998 Global Bleaching Event. Conservation Biology. 14(1):5-15",MDG
599,Middle East,Persian Gulf,Qatar,Arabian Gulf,26,51.5,1998,,3,High,,,,High,99,,"Goreau,T. and McClanahan, T. 2000. Conservation of Coral Reefs after the 1998 Global Bleaching Event. Conservation Biology. 14(1):5-15",QAT
600,Asia,South Asia,Maldives,"Bodhufinolhu, South Male",3.8171,73.4243,1998,,3,High,,,,Medium,56,,"Goreau,T. and McClanahan, T. 2000. Conservation of Coral Reefs after the 1998 Global Bleaching Event. Conservation Biology. 14(1):5-15",MDV
601,Asia,South Asia,Maldives,Ihuru,4.2,73.4,1998,,3,High,,,,High,95,,"Goreau,T. and McClanahan, T. 2000. Conservation of Coral Reefs after the 1998 Global Bleaching Event. Conservation Biology. 14(1):5-15",MDV
602,Americas,Mesoamerica,Belize,Cat Cay,16.6667,-88.1667,1998,3-8m,2,Medium,Mixed,"Agaricia tenuifolia, scleractinian coral sp., Millepora sp.",,Unknown,,29,"Aronson, R.B., Precht, W.F., Macintyre, I.G. and Murdoch, T.J.T. 2000. Coral bleach-out in Belize. Nature. 405:36 ",BLZ
603,Pacific,Micronesia,Palau,Big Drop Off,7.1089,134.2569,1998,3-10m,3,High,Mixed,"Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria",,Medium,,31,"Bruno, J.F., Siddon, C.E., Witman, J.D., Colin, P.L. and Toscano, M.A. 2001. El Nino related coral bleaching in Palau, Western Caroline Islands. Coral Reefs. 20:127-136",PLW
604,Pacific,Micronesia,Palau,Ngerikuul Pass,7.3239,134.505,1998,10m,2,Medium,Mixed,"Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria",,Medium,,31,"Bruno, J.F., Siddon, C.E., Witman, J.D., Colin, P.L. and Toscano, M.A. 2001. El Nino related coral bleaching in Palau, Western Caroline Islands. Coral Reefs. 20:127-136",PLW
605,Pacific,Micronesia,Palau,No Name,7.2556,134.3839,1998,3-10m,3,High,Mixed,"Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria",,Medium,,31,"Bruno, J.F., Siddon, C.E., Witman, J.D., Colin, P.L. and Toscano, M.A. 2001. El Nino related coral bleaching in Palau, Western Caroline Islands. Coral Reefs. 20:127-136",PLW
606,Pacific,Micronesia,Palau,Ot Lagoon,7.1633,134.3481,1998,3-10m,3,High,Mixed,"Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria",,Medium,,31,"Bruno, J.F., Siddon, C.E., Witman, J.D., Colin, P.L. and Toscano, M.A. 2001. El Nino related coral bleaching in Palau, Western Caroline Islands. Coral Reefs. 20:127-136",PLW
607,Pacific,Micronesia,Palau,Risong,7.3125,134.4903,1998,3m,2,Medium,Mixed,"Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria",,Medium,,31,"Bruno, J.F., Siddon, C.E., Witman, J.D., Colin, P.L. and Toscano, M.A. 2001. El Nino related coral bleaching in Palau, Western Caroline Islands. Coral Reefs. 20:127-136",PLW
608,Pacific,Micronesia,Palau,Wonder Pass,7.1911,134.3681,1998,3-10m,3,High,Mixed,"Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria",,Medium,,31,"Bruno, J.F., Siddon, C.E., Witman, J.D., Colin, P.L. and Toscano, M.A. 2001. El Nino related coral bleaching in Palau, Western Caroline Islands. Coral Reefs. 20:127-136",PLW
609,Pacific,Micronesia,Palau,Short Drop Off,7.2797,134.2286,1998,3m,3,High,Mixed,"Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria",,Medium,,31,"Bruno, J.F., Siddon, C.E., Witman, J.D., Colin, P.L. and Toscano, M.A. 2001. El Nino related coral bleaching in Palau, Western Caroline Islands. Coral Reefs. 20:127-136",PLW
610,Pacific,Micronesia,Palau,Siaes,7.3219,134.2286,1998,3-10m,3,High,Mixed,"Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria",,Medium,,31,"Bruno, J.F., Siddon, C.E., Witman, J.D., Colin, P.L. and Toscano, M.A. 2001. El Nino related coral bleaching in Palau, Western Caroline Islands. Coral Reefs. 20:127-136",PLW
611,Pacific,Micronesia,Palau,West Pass,7.5478,134.4736,1998,3m,2,Medium,Mixed,"Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria",,Medium,,31,"Bruno, J.F., Siddon, C.E., Witman, J.D., Colin, P.L. and Toscano, M.A. 2001. El Nino related coral bleaching in Palau, Western Caroline Islands. Coral Reefs. 20:127-136",PLW
612,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Dent Island,-20.3333,148.9333,1998,,1,Low,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
613,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Crab Bay, Hamilton Island",-20.3667,148.95,1998,,1,Low,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
614,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Driftwood Bay, Hamilton Island",-20.3667,148.9667,1998,,1,Low,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
615,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Daydream Island,-20.25,148.8167,1998,,1,Low,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
616,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Britomart Reef,-18.2333,146.7667,1998,,2,Medium,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
617,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Little Kelso Reef,-18.4667,146.9833,1998,,1,Low,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
618,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Bird Island,-11.7667,143.1,1998,,2,Medium,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
619,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Kay Reef,-12.2167,143.2833,1998,,2,Medium,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
620,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Border Island,-20.1667,149.0167,1998,,1,Low,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
621,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Deloraine Island,-20.15,149.0667,1998,,2,Medium,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
622,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Trunk Reef,-18.4,146.8333,1998,,2,Medium,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
623,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Keeper Reef,-18.7333,147.2667,1998,,2,Medium,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
624,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Nelly Bay,-19.1667,146.85,1998,,3,High,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
625,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Curacao Island,-18.65,146.55,1998,,2,Medium,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
626,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name 18-022,-18.1,146.7833,1998,,2,Medium,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
627,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name 18-017,-18.0167,146.7833,1998,,1,Low,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
628,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Middle Reef,-19.2,148.8167,1998,,3,High,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
629,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Falcon Island,-18.7667,146.5333,1998,,3,High,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
630,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Geoffrey Bay,-19.15,146.85,1998,,3,High,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
631,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Duncan Reef,-18.0833,146.8,1998,,2,Medium,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
632,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Otter Reef,-18.0833,146.5667,1998,,3,High,,,,High,70,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
633,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Virago Shoals,-19.2167,146.8,1998,,3,High,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
634,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Rattlesnake Isalnd,-19.0333,146.6167,1998,,3,High,,,,Unknown,,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
635,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Cattle Bay, Orpheus Island",-18.6587,146.4852,1998,,3,High,Acroporidae,Acropora,,High,90,,"Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",AUS_GBR
636,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Little Pioneer Bay, Palm Islands",-18.7667,146.25,1998,2-8m,3,High,Mixed,"Acropora, Pocillopora, Millepora",,Low,2,30,"Marshall, P.A. and Baird, A.H. 2000. Bleaching of corals on the Great Barrier Reef: differential susceptibilities among taxa. Coral Reefs. 19:155-163",AUS_GBR
637,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"SE Pelorus, Palm Islands",-18.7667,146.25,1998,2-8m,3,High,Mixed,"Acropora, Pocillopora, Millepora",,Low,2,30,"Marshall, P.A. and Baird, A.H. 2000. Bleaching of corals on the Great Barrier Reef: differential susceptibilities among taxa. Coral Reefs. 19:155-163",AUS_GBR
638,Pacific,Southeast and Central Pacific,French Polynesia,"Motu Nuhi, Rangiroa Atoll",-15,-147.6,1998,,2,Medium,,,,High,99,28.8,"Mumby, P.J., Chisholm, J.R.M., Edwards, A.J., Clark, C.D., Roark, E.B., Andrefouet, S. and Jaubert, J. 2001. Unprecedented bleaching-induced mortality in Porites spp. At Rangiroa Atoll, French Polynesia. Marine Biology. 139:183-189",PYF
639,Pacific,Southeast and Central Pacific,French Polynesia,"Motu Tivaru, Rangiroa Atoll",-14.95,-147.8,1998,,2,Medium,,,,Medium,25,28.8,"Mumby, P.J., Chisholm, J.R.M., Edwards, A.J., Clark, C.D., Roark, E.B., Andrefouet, S. and Jaubert, J. 2001. Unprecedented bleaching-induced mortality in Porites spp. At Rangiroa Atoll, French Polynesia. Marine Biology. 139:183-189",PYF
640,Pacific,Southeast and Central Pacific,French Polynesia,"Motu Tetaa, Rangiroa Atoll",-15.2,-147.7,1998,,2,Medium,,,,High,82,28.8,"Mumby, P.J., Chisholm, J.R.M., Edwards, A.J., Clark, C.D., Roark, E.B., Andrefouet, S. and Jaubert, J. 2001. Unprecedented bleaching-induced mortality in Porites spp. At Rangiroa Atoll, French Polynesia. Marine Biology. 139:183-189",PYF
641,Americas,Southern Tropical America,Ecuador,"Devils Crown, Floreana Island",-1.2239,-90.5017,1998,14m,3,High,Mixed,"Psammocora stellata, Diaseris distorta, Cycloseris curvata",,No Mortality,,28,"Feingold,J.S. 2001. Responses of three coral communities to the 1997-98 El Nino-Southern Oscillation: Galapagos Islands, Ecuador",ECU
642,Americas,Southern Tropical America,Ecuador,"Puta Espejo, Marchena Island",0.5028,-90.4278,1998,7m,3,High,Mixed,"Pavona clavus, Psammacora stellata, Pocillopora, ",,High,72,29,"Feingold,J.S. 2001. Responses of three coral communities to the 1997-98 El Nino-Southern Oscillation: Galapagos Islands, Ecuador",ECU
643,Americas,Southern Tropical America,Ecuador,"Academy Bay, Santa Cruz Island",-0.8947,-90.4097,1998,1.5m,3,High,Agariciidae,Pavona clavus,,Medium,30,28,"Feingold,J.S. 2001. Responses of three coral communities to the 1997-98 El Nino-Southern Oscillation: Galapagos Islands, Ecuador",ECU
644,Americas,Southern Tropical America,Panama,Contadora Island,8.63,-79.01,1998,,0,No Bleaching,,,,Unknown,,29,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-109",PAN
645,Americas,Southern Tropical America,Panama,Saboga Island,8.63,-79.08,1998,,0,No Bleaching,,,,Unknown,,29,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-110",PAN
646,Americas,Southern Tropical America,Colombia,Colombia - Caribbean,10.1,-76,1983,,3,High,,,,High,,,"GCRMN 2000. Chapter 18, Table p340",COL
647,Americas,Southern Tropical America,Colombia,Colombia - Caribbean,10.1,-76,1987,,2,Medium,,,,Medium,,,"GCRMN 2000. Chapter 18, Table p340",COL
648,Americas,Southern Tropical America,Panama,Iguana Island,7.8,-80.1,1998,,0,No Bleaching,,,,Unknown,,29,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-111",PAN
649,Americas,Southern Tropical America,Ecuador,Espanola Island,-1.35,-89.7,1998,,3,High,Mixed,"Pocillopora, Porites, Pavona, Psammocora, Diaseris, Cycloseris",,High,75,28,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-112",ECU
650,Americas,Southern Tropical America,Ecuador,"Santa Fe, Galapagos",-0.8,-90,1998,,3,High,Mixed,"Pocillopora, Porites, Pavona, Psammocora, Diaseris, Cycloseris",,Medium,49,28,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-113",ECU
651,Americas,Southern Tropical America,Ecuador,Charles Darwin Research Station,-0.75,-90.3,1998,,3,High,Mixed,"Pocillopora, Porites, Pavona, Psammocora, Diaseris, Cycloseris",,Medium,45.6,28,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-114",ECU
652,Americas,Southern Tropical America,Ecuador,"Pta Estrada, Santa Cruz Island",0.77,-90.4,1998,,3,High,Mixed,"Pocillopora, Porites, Pavona, Psammocora, Diaseris, Cycloseris",,Medium,29,28,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-115",ECU
653,Americas,Southern Tropical America,Ecuador,"Devils Crown, Floreana Island",-1.21,-90.47,1998,,3,High,Mixed,"Pocillopora, Porites, Pavona, Psammocora, Diaseris, Cycloseris",,Medium,23.3,28,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-116",ECU
654,Americas,Southern Tropical America,Colombia,Colombia - Caribbean,10.1,-76,1990,,1,Low,,,,Low,,,"GCRMN 2000. Chapter 18, Table p340",COL
655,Americas,Southern Tropical America,Colombia,Colombia - Caribbean,10.1,-76,1995,,1,Low,,,,Low,,,GCRMN 2000. Chapter 18,COL
656,Americas,Southern Tropical America,Ecuador,Vchampion Island,-1.22,-90.39,1998,,3,High,Mixed,"Pocillopora, Porites, Pavona, Psammocora, Diaseris, Cycloseris",,Medium,22.3,28,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-117",ECU
657,Americas,Southern Tropical America,Ecuador,"Playa La Picona, Floreana Island",-1.21,-90.43,1998,,3,High,Mixed,"Pocillopora, Porites, Pavona, Psammocora, Diaseris, Cycloseris",,Medium,19.7,28,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-118",ECU
658,Americas,Southern Tropical America,Ecuador,"Pta Carrion, Santa Cruz Island",-0.5,-90.2,1998,,3,High,Mixed,"Pocillopora, Porites, Pavona, Psammocora, Diaseris, Cycloseris",,Medium,11.6,28,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-119",ECU
